m_overallFrameIdentifier,m_tyresWear,m_tyresDamage,m_sessionUID,m_frameIdentifier,m_sessionTime,m_brakesDamage,m_frontLeftWingDamage,m_frontRightWingDamage,m_rearWingDamage,m_floorDamage,m_diffuserDamage,m_sidepodDamage,m_drsFault,m_ersFault,m_gearBoxDamage,m_engineDamage,m_engineMGUHWear,m_engineESWear,m_engineCEWear,m_engineICEWear,m_engineMGUKWear,m_engineTCWear,m_engineBlown,m_engineSeized
156148,"0,0,0,0","0,0,0,0",1978039479526609313,156148,2952.810302734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156150,"0,0,0,0","0,0,0,0",1978039479526609313,156150,2952.910400390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156152,"0,0,0,0","0,0,0,0",1978039479526609313,156152,2953.010498046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156154,"0,0,0,0","0,0,0,0",1978039479526609313,156154,2953.110595703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156156,"0,0,0,0","0,0,0,0",1978039479526609313,156156,2953.210693359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156158,"0,0,0,0","0,0,0,0",1978039479526609313,156158,2953.310791015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156160,"0,0,0,0","0,0,0,0",1978039479526609313,156160,2953.410888671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156162,"0,0,0,0","0,0,0,0",1978039479526609313,156162,2953.510986328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156164,"0,0,0,0","0,0,0,0",1978039479526609313,156164,2953.611083984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156166,"0,0,0,0","0,0,0,0",1978039479526609313,156166,2953.711181640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156168,"0,0,0,0","0,0,0,0",1978039479526609313,156168,2953.811279296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156170,"0,0,0,0","0,0,0,0",1978039479526609313,156170,2953.911376953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156172,"0,0,0,0","0,0,0,0",1978039479526609313,156172,2954.011474609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156174,"0,0,0,0","0,0,0,0",1978039479526609313,156174,2954.111572265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156176,"0,0,0,0","0,0,0,0",1978039479526609313,156176,2954.211669921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156178,"0,0,0,0","0,0,0,0",1978039479526609313,156178,2954.311767578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156180,"0,0,0,0","0,0,0,0",1978039479526609313,156180,2954.411865234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156182,"0,0,0,0","0,0,0,0",1978039479526609313,156182,2954.511962890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156184,"0,0,0,0","0,0,0,0",1978039479526609313,156184,2954.612060546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156186,"0,0,0,0","0,0,0,0",1978039479526609313,156186,2954.712158203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156188,"0,0,0,0","0,0,0,0",1978039479526609313,156188,2954.812255859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156190,"0,0,0,0","0,0,0,0",1978039479526609313,156190,2954.912353515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156192,"0,0,0,0","0,0,0,0",1978039479526609313,156192,2955.012451171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156194,"0,0,0,0","0,0,0,0",1978039479526609313,156194,2955.112548828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156196,"0,0,0,0","0,0,0,0",1978039479526609313,156196,2955.212646484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156198,"0,0,0,0","0,0,0,0",1978039479526609313,156198,2955.312744140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156200,"0,0,0,0","0,0,0,0",1978039479526609313,156200,2955.412841796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156202,"0,0,0,0","0,0,0,0",1978039479526609313,156202,2955.512939453125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156204,"0,0,0,0","0,0,0,0",1978039479526609313,156204,2955.613037109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156206,"0,0,0,0","0,0,0,0",1978039479526609313,156206,2955.713134765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156208,"0,0,0,0","0,0,0,0",1978039479526609313,156208,2955.813232421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156210,"0,0,0,0","0,0,0,0",1978039479526609313,156210,2955.913330078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156212,"0,0,0,0","0,0,0,0",1978039479526609313,156212,2956.013427734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156214,"0,0,0,0","0,0,0,0",1978039479526609313,156214,2956.113525390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156216,"0,0,0,0","0,0,0,0",1978039479526609313,156216,2956.213623046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156218,"0,0,0,0","0,0,0,0",1978039479526609313,156218,2956.313720703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156220,"0,0,0,0","0,0,0,0",1978039479526609313,156220,2956.413818359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156222,"0,0,0,0","0,0,0,0",1978039479526609313,156222,2956.513916015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156224,"0,0,0,0","0,0,0,0",1978039479526609313,156224,2956.6142578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156226,"0,0,0,0","0,0,0,0",1978039479526609313,156226,2956.714111328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156228,"0,0,0,0","0,0,0,0",1978039479526609313,156228,2956.814208984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156230,"0,0,0,0","0,0,0,0",1978039479526609313,156230,2956.914306640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156232,"0,0,0,0","0,0,0,0",1978039479526609313,156232,2957.014404296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156234,"0,0,0,0","0,0,0,0",1978039479526609313,156234,2957.114501953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156236,"0,0,0,0","0,0,0,0",1978039479526609313,156236,2957.214599609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156238,"0,0,0,0","0,0,0,0",1978039479526609313,156238,2957.314697265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156240,"0,0,0,0","0,0,0,0",1978039479526609313,156240,2957.414794921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156242,"0,0,0,0","0,0,0,0",1978039479526609313,156242,2957.514892578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156244,"0,0,0,0","0,0,0,0",1978039479526609313,156244,2957.614990234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156246,"0,0,0,0","0,0,0,0",1978039479526609313,156246,2957.715087890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156248,"0,0,0,0","0,0,0,0",1978039479526609313,156248,2957.815185546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156250,"0,0,0,0","0,0,0,0",1978039479526609313,156250,2957.915283203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156252,"0,0,0,0","0,0,0,0",1978039479526609313,156252,2958.015380859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156254,"0,0,0,0","0,0,0,0",1978039479526609313,156254,2958.115478515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156256,"0,0,0,0","0,0,0,0",1978039479526609313,156256,2958.215576171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156258,"0,0,0,0","0,0,0,0",1978039479526609313,156258,2958.315673828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156260,"0,0,0,0","0,0,0,0",1978039479526609313,156260,2958.415771484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156262,"0,0,0,0","0,0,0,0",1978039479526609313,156262,2958.515869140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156264,"0,0,0,0","0,0,0,0",1978039479526609313,156264,2958.615966796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156266,"0,0,0,0","0,0,0,0",1978039479526609313,156266,2958.716064453125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156268,"0,0,0,0","0,0,0,0",1978039479526609313,156268,2958.816162109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156270,"0,0,0,0","0,0,0,0",1978039479526609313,156270,2958.916259765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156272,"0,0,0,0","0,0,0,0",1978039479526609313,156272,2959.016357421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156274,"0,0,0,0","0,0,0,0",1978039479526609313,156274,2959.116455078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156276,"0,0,0,0","0,0,0,0",1978039479526609313,156276,2959.216796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156278,"0,0,0,0","0,0,0,0",1978039479526609313,156278,2959.316650390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156280,"0,0,0,0","0,0,0,0",1978039479526609313,156280,2959.416748046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156282,"0,0,0,0","0,0,0,0",1978039479526609313,156282,2959.516845703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156284,"0,0,0,0","0,0,0,0",1978039479526609313,156284,2959.616943359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156286,"0,0,0,0","0,0,0,0",1978039479526609313,156286,2959.717041015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156288,"0,0,0,0","0,0,0,0",1978039479526609313,156288,2959.817138671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156290,"0,0,0,0","0,0,0,0",1978039479526609313,156290,2959.917236328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156292,"0,0,0,0","0,0,0,0",1978039479526609313,156292,2960.017333984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156294,"0,0,0,0","0,0,0,0",1978039479526609313,156294,2960.117431640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156296,"0,0,0,0","0,0,0,0",1978039479526609313,156296,2960.217529296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156298,"0,0,0,0","0,0,0,0",1978039479526609313,156298,2960.317626953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156300,"0,0,0,0","0,0,0,0",1978039479526609313,156300,2960.417724609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156302,"0,0,0,0","0,0,0,0",1978039479526609313,156302,2960.517822265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156304,"0,0,0,0","0,0,0,0",1978039479526609313,156304,2960.617919921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156306,"0,0,0,0","0,0,0,0",1978039479526609313,156306,2960.718017578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156308,"0,0,0,0","0,0,0,0",1978039479526609313,156308,2960.818115234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156310,"0,0,0,0","0,0,0,0",1978039479526609313,156310,2960.918212890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156312,"0,0,0,0","0,0,0,0",1978039479526609313,156312,2961.018310546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156314,"0,0,0,0","0,0,0,0",1978039479526609313,156314,2961.118408203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156316,"0,0,0,0","0,0,0,0",1978039479526609313,156316,2961.218505859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156318,"0,0,0,0","0,0,0,0",1978039479526609313,156318,2961.318603515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156320,"0,0,0,0","0,0,0,0",1978039479526609313,156320,2961.418701171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156322,"0,0,0,0","0,0,0,0",1978039479526609313,156322,2961.518798828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156324,"0,0,0,0","0,0,0,0",1978039479526609313,156324,2961.618896484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156326,"0,0,0,0","0,0,0,0",1978039479526609313,156326,2961.718994140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156328,"0,0,0,0","0,0,0,0",1978039479526609313,156328,2961.819091796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156330,"0,0,0,0","0,0,0,0",1978039479526609313,156330,2961.919189453125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156332,"0,0,0,0","0,0,0,0",1978039479526609313,156332,2962.019287109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156334,"0,0,0,0","0,0,0,0",1978039479526609313,156334,2962.119384765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156336,"0,0,0,0","0,0,0,0",1978039479526609313,156336,2962.219482421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156338,"0,0,0,0","0,0,0,0",1978039479526609313,156338,2962.319580078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156340,"0,0,0,0","0,0,0,0",1978039479526609313,156340,2962.419677734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156342,"0,0,0,0","0,0,0,0",1978039479526609313,156342,2962.519775390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156344,"0,0,0,0","0,0,0,0",1978039479526609313,156344,2962.619873046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156346,"0,0,0,0","0,0,0,0",1978039479526609313,156346,2962.719970703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156348,"0,0,0,0","0,0,0,0",1978039479526609313,156348,2962.820068359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156350,"0,0,0,0","0,0,0,0",1978039479526609313,156350,2962.920166015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156352,"0,0,0,0","0,0,0,0",1978039479526609313,156352,2963.020263671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156354,"0,0,0,0","0,0,0,0",1978039479526609313,156354,2963.120361328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156356,"0,0,0,0","0,0,0,0",1978039479526609313,156356,2963.220458984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156358,"0,0,0,0","0,0,0,0",1978039479526609313,156358,2963.320556640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156360,"0,0,0,0","0,0,0,0",1978039479526609313,156360,2963.420654296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156362,"0,0,0,0","0,0,0,0",1978039479526609313,156362,2963.520751953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156364,"0,0,0,0","0,0,0,0",1978039479526609313,156364,2963.620849609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156366,"0,0,0,0","0,0,0,0",1978039479526609313,156366,2963.720947265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156368,"0,0,0,0","0,0,0,0",1978039479526609313,156368,2963.821044921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156370,"0,0,0,0","0,0,0,0",1978039479526609313,156370,2963.921142578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156372,"0,0,0,0","0,0,0,0",1978039479526609313,156372,2964.021240234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156374,"0,0,0,0","0,0,0,0",1978039479526609313,156374,2964.121337890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156376,"0,0,0,0","0,0,0,0",1978039479526609313,156376,2964.221435546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156378,"0,0,0,0","0,0,0,0",1978039479526609313,156378,2964.321533203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156382,"0,0,0,0","0,0,0,0",1978039479526609313,156382,2964.505126953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156384,"0,0,0,0","0,0,0,0",1978039479526609313,156384,2964.605224609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156386,"0,0,0,0","0,0,0,0",1978039479526609313,156386,2964.705322265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156388,"0,0,0,0","0,0,0,0",1978039479526609313,156388,2964.805419921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156390,"0,0,0,0","0,0,0,0",1978039479526609313,156390,2964.905517578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156392,"0,0,0,0","0,0,0,0",1978039479526609313,156392,2965.005615234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156394,"0,0,0,0","0,0,0,0",1978039479526609313,156394,2965.105712890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156396,"0,0,0,0","0,0,0,0",1978039479526609313,156396,2965.20556640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156398,"0,0,0,0","0,0,0,0",1978039479526609313,156398,2965.305908203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156400,"0,0,0,0","0,0,0,0",1978039479526609313,156400,2965.406005859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156402,"0,0,0,0","0,0,0,0",1978039479526609313,156402,2965.506103515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156404,"0,0,0,0","0,0,0,0",1978039479526609313,156404,2965.606201171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156406,"0,0,0,0","0,0,0,0",1978039479526609313,156406,2965.706298828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156408,"0,0,0,0","0,0,0,0",1978039479526609313,156408,2965.806396484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156410,"0,0,0,0","0,0,0,0",1978039479526609313,156410,2965.906494140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156412,"0,0,0,0","0,0,0,0",1978039479526609313,156412,2966.006591796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156414,"0,0,0,0","0,0,0,0",1978039479526609313,156414,2966.106689453125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156416,"0,0,0,0","0,0,0,0",1978039479526609313,156416,2966.206787109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156418,"0,0,0,0","0,0,0,0",1978039479526609313,156418,2966.306884765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156420,"0,0,0,0","0,0,0,0",1978039479526609313,156420,2966.406982421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156422,"0,0,0,0","0,0,0,0",1978039479526609313,156422,2966.507080078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156424,"0,0,0,0","0,0,0,0",1978039479526609313,156424,2966.607177734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156426,"0,0,0,0","0,0,0,0",1978039479526609313,156426,2966.707275390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156428,"0,0,0,0","0,0,0,0",1978039479526609313,156428,2966.80712890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156430,"0,0,0,0","0,0,0,0",1978039479526609313,156430,2966.907470703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156432,"0,0,0,0","0,0,0,0",1978039479526609313,156432,2967.007568359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156434,"0,0,0,0","0,0,0,0",1978039479526609313,156434,2967.107666015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156436,"0,0,0,0","0,0,0,0",1978039479526609313,156436,2967.207763671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156438,"0,0,0,0","0,0,0,0",1978039479526609313,156438,2967.307861328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156440,"0,0,0,0","0,0,0,0",1978039479526609313,156440,2967.407958984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156442,"0,0,0,0","0,0,0,0",1978039479526609313,156442,2967.508056640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156444,"0,0,0,0","0,0,0,0",1978039479526609313,156444,2967.608154296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156446,"0,0,0,0","0,0,0,0",1978039479526609313,156446,2967.708251953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156448,"0,0,0,0","0,0,0,0",1978039479526609313,156448,2967.808349609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156450,"0,0,0,0","0,0,0,0",1978039479526609313,156450,2967.908203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156452,"0,0,0,0","0,0,0,0",1978039479526609313,156452,2968.008544921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156454,"0,0,0,0","0,0,0,0",1978039479526609313,156454,2968.108642578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156456,"0,0,0,0","0,0,0,0",1978039479526609313,156456,2968.208740234375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156458,"0,0,0,0","0,0,0,0",1978039479526609313,156458,2968.308837890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156460,"0,0,0,0","0,0,0,0",1978039479526609313,156460,2968.408935546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156462,"0,0,0,0","0,0,0,0",1978039479526609313,156462,2968.509033203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156464,"0,0,0,0","0,0,0,0",1978039479526609313,156464,2968.609130859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156466,"0,0,0,0","0,0,0,0",1978039479526609313,156466,2968.709228515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156468,"0,0,0,0","0,0,0,0",1978039479526609313,156468,2968.809326171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156470,"0,0,0,0","0,0,0,0",1978039479526609313,156470,2968.909423828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156472,"0,0,0,0","0,0,0,0",1978039479526609313,156472,2969.009521484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156474,"0,0,0,0","0,0,0,0",1978039479526609313,156474,2969.109619140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
