m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_lastLapTimeInMS,m_currentLapTimeInMS,m_sector1TimeInMS,m_sector1TimeMinutes,m_sector2TimeInMS,m_sector2TimeMinutes,m_deltaToCarInFrontInMS,m_deltaToRaceLeaderInMS,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_numPitStops,m_sector,m_currentLapInvalid,m_penalties,m_totalWarnings,m_cornerCuttingWarnings,m_numUnservedDriveThroughPens,m_numUnservedStopGoPens,m_gridPosition,m_driverStatus,m_resultStatus,m_pitLaneTimerActive,m_pitLaneTimeInLaneInMS,m_pitStopTimerInMS,m_pitStopShouldServePen
22086,4122411239002253147,22086,385.48876953125,68580,53112,16582,0,30123,0,0,0,3353.599609375,20647.544921875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22088,4122411239002253147,22088,385.5221252441406,68580,53145,16582,0,30123,0,0,0,3356.140625,20650.0859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22089,4122411239002253147,22089,385.5388488769531,68580,53162,16582,0,30123,0,0,0,3357.4140625,20651.359375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22093,4122411239002253147,22093,385.6055603027344,68580,53229,16582,0,30123,0,0,0,3362.513671875,20656.458984375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22094,4122411239002253147,22094,385.62225341796875,68580,53245,16582,0,30123,0,0,0,3363.79296875,20657.73828125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22095,4122411239002253147,22095,385.6389465332031,68580,53262,16582,0,30123,0,0,0,3365.072265625,20659.017578125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22096,4122411239002253147,22096,385.6556701660156,68580,53279,16582,0,30123,0,0,0,3366.3515625,20660.296875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22099,4122411239002253147,22099,385.7056884765625,68580,53329,16582,0,30123,0,0,0,3370.19921875,20664.14453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22101,4122411239002253147,22101,385.73907470703125,68580,53362,16582,0,30123,0,0,0,3372.76953125,20666.71484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22103,4122411239002253147,22103,385.77239990234375,68580,53395,16582,0,30123,0,0,0,3375.341796875,20669.287109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22104,4122411239002253147,22104,385.7890625,68580,53412,16582,0,30123,0,0,0,3376.626953125,20670.572265625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22105,4122411239002253147,22105,385.8058166503906,68580,53429,16582,0,30123,0,0,0,3377.9140625,20671.859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22107,4122411239002253147,22107,385.83917236328125,68580,53462,16582,0,30123,0,0,0,3380.4921875,20674.4375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22108,4122411239002253147,22108,385.8558654785156,68580,53479,16582,0,30123,0,0,0,3381.78515625,20675.73046875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22109,4122411239002253147,22109,385.8725280761719,68580,53495,16582,0,30123,0,0,0,3383.076171875,20677.021484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22112,4122411239002253147,22112,385.9225769042969,68580,53546,16582,0,30123,0,0,0,3386.9609375,20680.90625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22115,4122411239002253147,22115,385.97259521484375,68580,53596,16582,0,30123,0,0,0,3390.8515625,20684.796875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22116,4122411239002253147,22116,385.98931884765625,68580,53612,16582,0,30123,0,0,0,3392.150390625,20686.095703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22117,4122411239002253147,22117,386.0059509277344,68580,53629,16582,0,30123,0,0,0,3393.44921875,20687.39453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22122,4122411239002253147,22122,386.0894470214844,68580,53712,16582,0,30123,0,0,0,3399.970703125,20693.916015625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22123,4122411239002253147,22123,386.10614013671875,68580,53729,16582,0,30123,0,0,0,3401.279296875,20695.224609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22124,4122411239002253147,22124,386.12274169921875,68580,53746,16582,0,30123,0,0,0,3402.5859375,20696.53125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22126,4122411239002253147,22126,386.15618896484375,68580,53779,16582,0,30123,0,0,0,3405.20703125,20699.15234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22128,4122411239002253147,22128,386.18951416015625,68580,53812,16582,0,30123,0,0,0,3407.826171875,20701.771484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22129,4122411239002253147,22129,386.2061767578125,68580,53829,16582,0,30123,0,0,0,3409.138671875,20703.083984375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22133,4122411239002253147,22133,386.27301025390625,68580,53896,16582,0,30123,0,0,0,3414.404296875,20708.349609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22135,4122411239002253147,22135,386.3062744140625,68580,53929,16582,0,30123,0,0,0,3417.037109375,20710.982421875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22136,4122411239002253147,22136,386.322998046875,68580,53946,16582,0,30123,0,0,0,3418.35546875,20712.30078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22137,4122411239002253147,22137,386.33966064453125,68580,53963,16582,0,30123,0,0,0,3419.673828125,20713.619140625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22138,4122411239002253147,22138,386.3563232421875,68580,53979,16582,0,30123,0,0,0,3420.994140625,20714.939453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22139,4122411239002253147,22139,386.373046875,68580,53996,16582,0,30123,0,0,0,3422.318359375,20716.263671875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22142,4122411239002253147,22142,386.4230041503906,68580,54046,16582,0,30123,0,0,0,3426.296875,20720.2421875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22145,4122411239002253147,22145,386.47308349609375,68580,54096,16582,0,30123,0,0,0,3430.2734375,20724.21875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22146,4122411239002253147,22146,386.48974609375,68580,54113,16582,0,30123,0,0,0,3431.599609375,20725.544921875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22147,4122411239002253147,22147,386.5064392089844,68580,54129,16582,0,30123,0,0,0,3432.9296875,20726.875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22153,4122411239002253147,22153,386.6065673828125,68580,54229,16582,0,30123,0,0,0,3440.923828125,20734.869140625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22156,4122411239002253147,22156,386.6566467285156,68580,54279,16582,0,30123,0,0,0,3444.935546875,20738.880859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22160,4122411239002253147,22160,386.72332763671875,68580,54346,16582,0,30123,0,0,0,3450.294921875,20744.240234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22161,4122411239002253147,22161,386.7400207519531,68580,54363,16582,0,30123,0,0,0,3451.63671875,20745.58203125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22162,4122411239002253147,22162,386.7566833496094,68580,54380,16582,0,30123,0,0,0,3452.9765625,20746.921875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22163,4122411239002253147,22163,386.77337646484375,68580,54396,16582,0,30123,0,0,0,3454.3203125,20748.265625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22164,4122411239002253147,22164,386.7900390625,68580,54413,16582,0,30123,0,0,0,3455.662109375,20749.607421875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22168,4122411239002253147,22168,386.8567810058594,68580,54480,16582,0,30123,0,0,0,3461.06640625,20755.01171875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22170,4122411239002253147,22170,386.89013671875,68580,54513,16582,0,30123,0,0,0,3463.76171875,20757.70703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22172,4122411239002253147,22172,386.9234924316406,68580,54547,16582,0,30123,0,0,0,3466.4609375,20760.40625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22173,4122411239002253147,22173,386.940185546875,68580,54563,16582,0,30123,0,0,0,3467.8125,20761.7578125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22175,4122411239002253147,22175,386.97357177734375,68580,54597,16582,0,30123,0,0,0,3470.515625,20764.4609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22177,4122411239002253147,22177,387.00689697265625,68580,54630,16582,0,30123,0,0,0,3473.224609375,20767.169921875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22178,4122411239002253147,22178,387.02362060546875,68580,54647,16582,0,30123,0,0,0,3474.578125,20768.5234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22179,4122411239002253147,22179,387.040283203125,68580,54663,16582,0,30123,0,0,0,3475.935546875,20769.880859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22180,4122411239002253147,22180,387.05694580078125,68580,54680,16582,0,30123,0,0,0,3477.291015625,20771.236328125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22181,4122411239002253147,22181,387.0736999511719,68580,54697,16582,0,30123,0,0,0,3478.65234375,20772.59765625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22182,4122411239002253147,22182,387.09033203125,68580,54713,16582,0,30123,0,0,0,3480.01171875,20773.95703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22188,4122411239002253147,22188,387.1903991699219,68580,54813,16582,0,30123,0,0,0,3488.1875,20782.1328125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22189,4122411239002253147,22189,387.2071533203125,68580,54830,16582,0,30123,0,0,0,3489.55078125,20783.49609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22190,4122411239002253147,22190,387.2238464355469,68580,54847,16582,0,30123,0,0,0,3490.916015625,20784.861328125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22193,4122411239002253147,22193,387.27386474609375,68580,54897,16582,0,30123,0,0,0,3495.015625,20788.9609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22194,4122411239002253147,22194,387.2905578613281,68580,54913,16582,0,30123,0,0,0,3496.38671875,20790.33203125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22195,4122411239002253147,22195,387.3072204589844,68580,54930,16582,0,30123,0,0,0,3497.755859375,20791.701171875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22196,4122411239002253147,22196,387.3239440917969,68580,54947,16582,0,30123,0,0,0,3499.126953125,20793.072265625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22197,4122411239002253147,22197,387.3406066894531,68580,54963,16582,0,30123,0,0,0,3500.49609375,20794.44140625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22198,4122411239002253147,22198,387.3572692871094,68580,54980,16582,0,30123,0,0,0,3501.8671875,20795.8125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22200,4122411239002253147,22200,387.3907775878906,68580,55014,16582,0,30123,0,0,0,3504.623046875,20798.568359375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22201,4122411239002253147,22201,387.4073791503906,68580,55030,16582,0,30123,0,0,0,3505.994140625,20799.939453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22202,4122411239002253147,22202,387.42401123046875,68580,55047,16582,0,30123,0,0,0,3507.3671875,20801.3125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22208,4122411239002253147,22208,387.524169921875,68580,55147,16582,0,30123,0,0,0,3515.623046875,20809.568359375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22210,4122411239002253147,22210,387.5574951171875,68580,55180,16582,0,30123,0,0,0,3518.37890625,20812.32421875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22211,4122411239002253147,22211,387.5741882324219,68580,55197,16582,0,30123,0,0,0,3519.759765625,20813.705078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22213,4122411239002253147,22213,387.6075134277344,68580,55230,16582,0,30123,0,0,0,3522.521484375,20816.466796875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22215,4122411239002253147,22215,387.6408996582031,68580,55264,16582,0,30123,0,0,0,3525.287109375,20819.232421875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22216,4122411239002253147,22216,387.6575622558594,68580,55280,16582,0,30123,0,0,0,3526.669921875,20820.615234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22217,4122411239002253147,22217,387.6743469238281,68580,55297,16582,0,30123,0,0,0,3528.0625,20822.0078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22218,4122411239002253147,22218,387.69091796875,68580,55314,16582,0,30123,0,0,0,3529.447265625,20823.392578125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22219,4122411239002253147,22219,387.7076110839844,68580,55331,16582,0,30123,0,0,0,3530.83203125,20824.77734375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22221,4122411239002253147,22221,387.74102783203125,68580,55364,16582,0,30123,0,0,0,3533.60546875,20827.55078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22222,4122411239002253147,22222,387.7576599121094,68580,55381,16582,0,30123,0,0,0,3534.9921875,20828.9375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22223,4122411239002253147,22223,387.7743835449219,68580,55397,16582,0,30123,0,0,0,3536.380859375,20830.326171875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22224,4122411239002253147,22224,387.791015625,68580,55414,16582,0,30123,0,0,0,3537.76953125,20831.71484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22226,4122411239002253147,22226,387.8244323730469,68580,55447,16582,0,30123,0,0,0,3540.552734375,20834.498046875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22227,4122411239002253147,22227,387.8411865234375,68580,55464,16582,0,30123,0,0,0,3541.951171875,20835.896484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22228,4122411239002253147,22228,387.8577880859375,68580,55481,16582,0,30123,0,0,0,3543.341796875,20837.287109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22232,4122411239002253147,22232,387.92449951171875,68580,55547,16582,0,30123,0,0,0,3548.9140625,20842.859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22233,4122411239002253147,22233,387.94122314453125,68580,55564,16582,0,30123,0,0,0,3550.310546875,20844.255859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22234,4122411239002253147,22234,387.9578552246094,68580,55581,16582,0,30123,0,0,0,3551.70703125,20845.65234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22235,4122411239002253147,22235,387.974609375,68580,55597,16582,0,30123,0,0,0,3553.10546875,20847.05078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22236,4122411239002253147,22236,387.9913024902344,68580,55614,16582,0,30123,0,0,0,3554.505859375,20848.451171875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22237,4122411239002253147,22237,388.0079650878906,68580,55631,16582,0,30123,0,0,0,3555.90234375,20849.84765625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22244,4122411239002253147,22244,388.1247863769531,68580,55748,16582,0,30123,0,0,0,3565.708984375,20859.654296875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22245,4122411239002253147,22245,388.1413879394531,68580,55764,16582,0,30123,0,0,0,3567.109375,20861.0546875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22246,4122411239002253147,22246,388.1580810546875,68580,55781,16582,0,30123,0,0,0,3568.513671875,20862.458984375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22248,4122411239002253147,22248,388.1914367675781,68580,55814,16582,0,30123,0,0,0,3571.3203125,20865.265625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22249,4122411239002253147,22249,388.2080993652344,68580,55831,16582,0,30123,0,0,0,3572.724609375,20866.669921875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22251,4122411239002253147,22251,388.2414855957031,68580,55864,16582,0,30123,0,0,0,3575.5390625,20869.484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22252,4122411239002253147,22252,388.2582092285156,68580,55881,16582,0,30123,0,0,0,3576.94921875,20870.89453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22253,4122411239002253147,22253,388.2748718261719,68580,55898,16582,0,30123,0,0,0,3578.35546875,20872.30078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22254,4122411239002253147,22254,388.29156494140625,68580,55914,16582,0,30123,0,0,0,3579.765625,20873.7109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22255,4122411239002253147,22255,388.3082275390625,68580,55931,16582,0,30123,0,0,0,3581.173828125,20875.119140625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22256,4122411239002253147,22256,388.324951171875,68580,55948,16582,0,30123,0,0,0,3582.5859375,20876.53125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22257,4122411239002253147,22257,388.3415832519531,68580,55964,16582,0,30123,0,0,0,3583.99609375,20877.94140625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22259,4122411239002253147,22259,388.37493896484375,68580,55998,16582,0,30123,0,0,0,3586.81640625,20880.76171875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22260,4122411239002253147,22260,388.3916320800781,68580,56015,16582,0,30123,0,0,0,3588.228515625,20882.173828125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22262,4122411239002253147,22262,388.4250183105469,68580,56048,16582,0,30123,0,0,0,3591.05859375,20885.00390625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22263,4122411239002253147,22263,388.4416809082031,68580,56065,16582,0,30123,0,0,0,3592.470703125,20886.416015625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22265,4122411239002253147,22265,388.47503662109375,68580,56098,16582,0,30123,0,0,0,3595.30078125,20889.24609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22266,4122411239002253147,22266,388.4917297363281,68580,56115,16582,0,30123,0,0,0,3596.716796875,20890.662109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22267,4122411239002253147,22267,388.5085144042969,68580,56131,16582,0,30123,0,0,0,3598.142578125,20892.087890625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22268,4122411239002253147,22268,388.525146484375,68580,56148,16582,0,30123,0,0,0,3599.55859375,20893.50390625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22270,4122411239002253147,22270,388.5584411621094,68580,56181,16582,0,30123,0,0,0,3602.392578125,20896.337890625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22272,4122411239002253147,22272,388.5919189453125,68580,56215,16582,0,30123,0,0,0,3605.234375,20899.1796875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22273,4122411239002253147,22273,388.6084899902344,68580,56231,16582,0,30123,0,0,0,3606.65234375,20900.59765625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22275,4122411239002253147,22275,388.64190673828125,68580,56265,16582,0,30123,0,0,0,3609.4921875,20903.4375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22276,4122411239002253147,22276,388.6585998535156,68580,56281,16582,0,30123,0,0,0,3610.9140625,20904.859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22277,4122411239002253147,22277,388.6752624511719,68580,56298,16582,0,30123,0,0,0,3612.3359375,20906.28125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22278,4122411239002253147,22278,388.69189453125,68580,56315,16582,0,30123,0,0,0,3613.7578125,20907.703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22279,4122411239002253147,22279,388.7086486816406,68580,56331,16582,0,30123,0,0,0,3615.18359375,20909.12890625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22281,4122411239002253147,22281,388.74200439453125,68580,56365,16582,0,30123,0,0,0,3618.03125,20911.9765625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22282,4122411239002253147,22282,388.7586669921875,68580,56382,16582,0,30123,0,0,0,3619.45703125,20913.40234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22284,4122411239002253147,22284,388.7920227050781,68580,56415,16582,0,30123,0,0,0,3622.30859375,20916.25390625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22288,4122411239002253147,22288,388.85882568359375,68580,56482,16582,0,30123,0,0,0,3628.0234375,20921.96875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22290,4122411239002253147,22290,388.89208984375,68580,56515,16582,0,30123,0,0,0,3630.875,20924.8203125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22294,4122411239002253147,22294,388.9588317871094,68580,56582,16582,0,30123,0,0,0,3636.587890625,20930.533203125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22296,4122411239002253147,22296,388.9923095703125,68580,56615,16582,0,30123,0,0,0,3639.45703125,20933.40234375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22299,4122411239002253147,22299,389.04229736328125,68580,56665,16582,0,30123,0,0,0,3643.75,20937.6953125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22300,4122411239002253147,22300,389.05889892578125,68580,56682,16582,0,30123,0,0,0,3645.181640625,20939.126953125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22301,4122411239002253147,22301,389.07568359375,68580,56699,16582,0,30123,0,0,0,3646.6171875,20940.5625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22303,4122411239002253147,22303,389.10906982421875,68580,56732,16582,0,30123,0,0,0,3649.490234375,20943.435546875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22304,4122411239002253147,22304,389.125732421875,68580,56749,16582,0,30123,0,0,0,3650.92578125,20944.87109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22305,4122411239002253147,22305,389.1424255371094,68580,56765,16582,0,30123,0,0,0,3652.36328125,20946.30859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22307,4122411239002253147,22307,389.17572021484375,68580,56799,16582,0,30123,0,0,0,3655.234375,20949.1796875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22308,4122411239002253147,22308,389.1925048828125,68580,56815,16582,0,30123,0,0,0,3656.67578125,20950.62109375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22310,4122411239002253147,22310,389.22576904296875,68580,56849,16582,0,30123,0,0,0,3659.55078125,20953.49609375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22311,4122411239002253147,22311,389.2425231933594,68580,56865,16582,0,30123,0,0,0,3660.9921875,20954.9375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22312,4122411239002253147,22312,389.25921630859375,68580,56882,16582,0,30123,0,0,0,3662.431640625,20956.376953125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22315,4122411239002253147,22315,389.30926513671875,68580,56932,16582,0,30123,0,0,0,3666.7578125,20960.703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22316,4122411239002253147,22316,389.325927734375,68580,56949,16582,0,30123,0,0,0,3668.19921875,20962.14453125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22323,4122411239002253147,22323,389.4426574707031,68580,57066,16582,0,30123,0,0,0,3678.310546875,20972.255859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22325,4122411239002253147,22325,389.4761047363281,68580,57099,16582,0,30123,0,0,0,3681.2109375,20975.15625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22326,4122411239002253147,22326,389.4927062988281,68580,57116,16582,0,30123,0,0,0,3682.658203125,20976.603515625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22327,4122411239002253147,22327,389.5093994140625,68580,57132,16582,0,30123,0,0,0,3684.10546875,20978.05078125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22330,4122411239002253147,22330,389.5594787597656,68580,57182,16582,0,30123,0,0,0,3688.4609375,20982.40625,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22332,4122411239002253147,22332,389.5927734375,68580,57216,16582,0,30123,0,0,0,3691.359375,20985.3046875,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22333,4122411239002253147,22333,389.6094665527344,68580,57232,16582,0,30123,0,0,0,3692.810546875,20986.755859375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22334,4122411239002253147,22334,389.6261291503906,68580,57249,16582,0,30123,0,0,0,3694.26171875,20988.20703125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22335,4122411239002253147,22335,389.6428527832031,68580,57266,16582,0,30123,0,0,0,3695.712890625,20989.658203125,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
22338,4122411239002253147,22338,389.69293212890625,68580,57316,16582,0,30123,0,0,0,3700.076171875,20994.021484375,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
