m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_eventStringCode,m_eventDetails
13324,4122411239002253147,13324,239.31222534179688,BUTN,"{""buttonStatus"": 2072}"
13330,4122411239002253147,13330,239.4122772216797,BUTN,"{""buttonStatus"": 2064}"
13352,4122411239002253147,13352,239.77932739257812,BUTN,"{""buttonStatus"": 16}"
13358,4122411239002253147,13358,239.8793487548828,BUTN,"{""buttonStatus"": 2064}"
13364,4122411239002253147,13364,239.9794921875,BUTN,"{""buttonStatus"": 16}"
13386,4122411239002253147,13386,240.3464813232422,BUTN,"{""buttonStatus"": 4112}"
13456,4122411239002253147,13456,241.5143280029297,BUTN,"{""buttonStatus"": 4176}"
13528,4122411239002253147,13528,242.71548461914062,BUTN,"{""buttonStatus"": 4160}"
13532,4122411239002253147,13532,242.78224182128906,BUTN,"{""buttonStatus"": 4164}"
13542,4122411239002253147,13542,242.9490509033203,BUTN,"{""buttonStatus"": 4160}"
13547,4122411239002253147,13547,243.03257751464844,BUTN,"{""buttonStatus"": 4096}"
13558,4122411239002253147,13558,243.21600341796875,BUTN,"{""buttonStatus"": 4160}"
13612,4122411239002253147,13612,244.1168975830078,BUTN,"{""buttonStatus"": 4176}"
13632,4122411239002253147,13632,244.45054626464844,BUTN,"{""buttonStatus"": 6232}"
13633,4122411239002253147,13633,244.46730041503906,BUTN,"{""buttonStatus"": 2136}"
13638,4122411239002253147,13638,244.5506591796875,BUTN,"{""buttonStatus"": 2128}"
13643,4122411239002253147,13643,244.63414001464844,BUTN,"{""buttonStatus"": 2136}"
13649,4122411239002253147,13649,244.73419189453125,BUTN,"{""buttonStatus"": 2128}"
13653,4122411239002253147,13653,244.80087280273438,BUTN,"{""buttonStatus"": 2064}"
13657,4122411239002253147,13657,244.8676300048828,BUTN,"{""buttonStatus"": 16}"
13696,4122411239002253147,13696,245.51832580566406,BUTN,"{""buttonStatus"": 4176}"
13809,4122411239002253147,13809,247.40350341796875,BUTN,"{""buttonStatus"": 4164}"
13817,4122411239002253147,13817,247.53692626953125,BUTN,"{""buttonStatus"": 4160}"
13824,4122411239002253147,13824,247.65370178222656,BUTN,"{""buttonStatus"": 4192}"
13895,4122411239002253147,13895,248.8381805419922,BUTN,"{""buttonStatus"": 4192}"
13902,4122411239002253147,13902,248.95497131347656,BUTN,"{""buttonStatus"": 4160}"
13939,4122411239002253147,13939,249.57228088378906,BUTN,"{""buttonStatus"": 4164}"
13947,4122411239002253147,13947,249.70579528808594,BUTN,"{""buttonStatus"": 4160}"
13955,4122411239002253147,13955,249.83920288085938,BUTN,"{""buttonStatus"": 4192}"
13978,4122411239002253147,13978,250.222900390625,BUTN,"{""buttonStatus"": 4160}"
14093,4122411239002253147,14093,252.1414337158203,BUTN,"{""buttonStatus"": 4164}"
14101,4122411239002253147,14101,252.2748260498047,BUTN,"{""buttonStatus"": 4160}"
14227,4122411239002253147,14227,254.3769073486328,BUTN,"{""buttonStatus"": 4192}"
14230,4122411239002253147,14230,254.42698669433594,BUTN,"{""buttonStatus"": 4128}"
14234,4122411239002253147,14234,254.49371337890625,BUTN,"{""buttonStatus"": 4136}"
14235,4122411239002253147,14235,254.51043701171875,BUTN,"{""buttonStatus"": 2088}"
14242,4122411239002253147,14242,254.6271514892578,BUTN,"{""buttonStatus"": 2080}"
14246,4122411239002253147,14246,254.69387817382812,BUTN,"{""buttonStatus"": 2088}"
14252,4122411239002253147,14252,254.79408264160156,BUTN,"{""buttonStatus"": 2080}"
14266,4122411239002253147,14266,255.027587890625,BUTN,"{""buttonStatus"": 32}"
14286,4122411239002253147,14286,255.36123657226562,BUTN,"{""buttonStatus"": 4128}"
14311,4122411239002253147,14311,255.77828979492188,BUTN,"{""buttonStatus"": 4192}"
14427,4122411239002253147,14427,257.71356201171875,BUTN,"{""buttonStatus"": 4192}"
14430,4122411239002253147,14430,257.76361083984375,BUTN,"{""buttonStatus"": 4200}"
14431,4122411239002253147,14431,257.7802734375,BUTN,"{""buttonStatus"": 2088}"
14439,4122411239002253147,14439,257.9137268066406,BUTN,"{""buttonStatus"": 2080}"
14443,4122411239002253147,14443,257.98046875,BUTN,"{""buttonStatus"": 2088}"
14448,4122411239002253147,14448,258.0638732910156,BUTN,"{""buttonStatus"": 2080}"
14454,4122411239002253147,14454,258.1639404296875,BUTN,"{""buttonStatus"": 2088}"
14459,4122411239002253147,14459,258.24737548828125,BUTN,"{""buttonStatus"": 2080}"
14470,4122411239002253147,14470,258.4308776855469,BUTN,"{""buttonStatus"": 32}"
14505,4122411239002253147,14505,259.0148620605469,BUTN,"{""buttonStatus"": 4128}"
14528,4122411239002253147,14528,259.3985595703125,BUTN,"{""buttonStatus"": 4192}"
14571,4122411239002253147,14571,260.1158752441406,BUTN,"{""buttonStatus"": 4160}"
14591,4122411239002253147,14591,260.44952392578125,BUTN,"{""buttonStatus"": 4164}"
14602,4122411239002253147,14602,260.6330871582031,BUTN,"{""buttonStatus"": 4160}"
14663,4122411239002253147,14663,261.6507873535156,BUTN,"{""buttonStatus"": 4160}"
14671,4122411239002253147,14671,261.7842102050781,BUTN,"{""buttonStatus"": 4164}"
14678,4122411239002253147,14678,261.90106201171875,BUTN,"{""buttonStatus"": 4160}"
14686,4122411239002253147,14686,262.03448486328125,BUTN,"{""buttonStatus"": 4096}"
14706,4122411239002253147,14706,262.36810302734375,BUTN,"{""buttonStatus"": 4160}"
14794,4122411239002253147,14794,263.8366394042969,BUTN,"{""buttonStatus"": 4164}"
14802,4122411239002253147,14802,263.9696960449219,BUTN,"{""buttonStatus"": 4160}"
14946,4122411239002253147,14946,266.37200927734375,BUTN,"{""buttonStatus"": 4164}"
14952,4122411239002253147,14952,266.47210693359375,BUTN,"{""buttonStatus"": 4160}"
15036,4122411239002253147,15036,267.87359619140625,BUTN,"{""buttonStatus"": 2120}"
15044,4122411239002253147,15044,268.00701904296875,BUTN,"{""buttonStatus"": 2112}"
15048,4122411239002253147,15048,268.07373046875,BUTN,"{""buttonStatus"": 2120}"
15054,4122411239002253147,15054,268.1738586425781,BUTN,"{""buttonStatus"": 2112}"
15059,4122411239002253147,15059,268.25726318359375,BUTN,"{""buttonStatus"": 2120}"
15065,4122411239002253147,15065,268.35736083984375,BUTN,"{""buttonStatus"": 2112}"
15070,4122411239002253147,15070,268.4407653808594,BUTN,"{""buttonStatus"": 2120}"
15075,4122411239002253147,15075,268.5242919921875,BUTN,"{""buttonStatus"": 2112}"
15080,4122411239002253147,15080,268.6075744628906,BUTN,"{""buttonStatus"": 2120}"
15086,4122411239002253147,15086,268.7077331542969,BUTN,"{""buttonStatus"": 2112}"
15087,4122411239002253147,15087,268.724365234375,BUTN,"{""buttonStatus"": 2144}"
15091,4122411239002253147,15091,268.7911071777344,BUTN,"{""buttonStatus"": 2080}"
15101,4122411239002253147,15101,268.95794677734375,BUTN,"{""buttonStatus"": 2088}"
15107,4122411239002253147,15107,269.05810546875,BUTN,"{""buttonStatus"": 2080}"
15128,4122411239002253147,15128,269.40838623046875,BUTN,"{""buttonStatus"": 32}"
15154,4122411239002253147,15154,269.8420715332031,BUTN,"{""buttonStatus"": 4128}"
15193,4122411239002253147,15193,270.4927673339844,BUTN,"{""buttonStatus"": 4160}"
15205,4122411239002253147,15205,270.6929626464844,BUTN,"{""buttonStatus"": 4176}"
15218,4122411239002253147,15218,270.909912109375,BUTN,"{""buttonStatus"": 4112}"
15292,4122411239002253147,15292,272.1443786621094,BUTN,"{""buttonStatus"": 80}"
15304,4122411239002253147,15304,272.3446960449219,BUTN,"{""buttonStatus"": 4176}"
15321,4122411239002253147,15321,272.6282043457031,BUTN,"{""buttonStatus"": 4160}"
15356,4122411239002253147,15356,273.2121276855469,BUTN,"{""buttonStatus"": 4168}"
15362,4122411239002253147,15362,273.31219482421875,BUTN,"{""buttonStatus"": 4160}"
15406,4122411239002253147,15406,274.0462341308594,BUTN,"{""buttonStatus"": 4164}"
15448,4122411239002253147,15448,274.74700927734375,BUTN,"{""buttonStatus"": 4164}"
15455,4122411239002253147,15455,274.86376953125,BUTN,"{""buttonStatus"": 4160}"
15502,4122411239002253147,15502,275.6478271484375,BUTN,"{""buttonStatus"": 4164}"
15508,4122411239002253147,15508,275.7479248046875,BUTN,"{""buttonStatus"": 4160}"
15578,4122411239002253147,15578,276.9158935546875,BUTN,"{""buttonStatus"": 4164}"
15584,4122411239002253147,15584,277.0157775878906,BUTN,"{""buttonStatus"": 4160}"
15689,4122411239002253147,15689,278.76751708984375,BUTN,"{""buttonStatus"": 4164}"
15699,4122411239002253147,15699,278.9343566894531,BUTN,"{""buttonStatus"": 4160}"
15835,4122411239002253147,15835,281.2032470703125,BUTN,"{""buttonStatus"": 4164}"
15839,4122411239002253147,15839,281.27001953125,BUTN,"{""buttonStatus"": 4160}"
15950,4122411239002253147,15950,283.121826171875,BUTN,"{""buttonStatus"": 6216}"
15952,4122411239002253147,15952,283.1551513671875,BUTN,"{""buttonStatus"": 2120}"
15959,4122411239002253147,15959,283.2719421386719,BUTN,"{""buttonStatus"": 2112}"
15965,4122411239002253147,15965,283.3720703125,BUTN,"{""buttonStatus"": 2120}"
15972,4122411239002253147,15972,283.4888000488281,BUTN,"{""buttonStatus"": 2112}"
15977,4122411239002253147,15977,283.5722351074219,BUTN,"{""buttonStatus"": 2120}"
15983,4122411239002253147,15983,283.6723327636719,BUTN,"{""buttonStatus"": 2112}"
15990,4122411239002253147,15990,283.78924560546875,BUTN,"{""buttonStatus"": 2120}"
15996,4122411239002253147,15996,283.88922119140625,BUTN,"{""buttonStatus"": 2112}"
16003,4122411239002253147,16003,284.0059814453125,BUTN,"{""buttonStatus"": 2120}"
16010,4122411239002253147,16010,284.12286376953125,BUTN,"{""buttonStatus"": 2112}"
16021,4122411239002253147,16021,284.3063049316406,BUTN,"{""buttonStatus"": 2120}"
16023,4122411239002253147,16023,284.3396911621094,BUTN,"{""buttonStatus"": 2152}"
16030,4122411239002253147,16030,284.4564208984375,BUTN,"{""buttonStatus"": 2144}"
16043,4122411239002253147,16043,284.67333984375,BUTN,"{""buttonStatus"": 2080}"
16091,4122411239002253147,16091,285.4740905761719,BUTN,"{""buttonStatus"": 32}"
16118,4122411239002253147,16118,285.924560546875,BUTN,"{""buttonStatus"": 4128}"
16125,4122411239002253147,16125,286.04132080078125,BUTN,"{""buttonStatus"": 4192}"
16179,4122411239002253147,16179,286.9422607421875,BUTN,"{""buttonStatus"": 4160}"
16198,4122411239002253147,16198,287.2591857910156,BUTN,"{""buttonStatus"": 4192}"
16214,4122411239002253147,16214,287.5262756347656,BUTN,"{""buttonStatus"": 4160}"
16270,4122411239002253147,16270,288.4603271484375,BUTN,"{""buttonStatus"": 4164}"
16278,4122411239002253147,16278,288.59381103515625,BUTN,"{""buttonStatus"": 4160}"
16312,4122411239002253147,16312,289.1610412597656,BUTN,"{""buttonStatus"": 4164}"
16321,4122411239002253147,16321,289.3111877441406,BUTN,"{""buttonStatus"": 4160}"
16369,4122411239002253147,16369,290.11199951171875,BUTN,"{""buttonStatus"": 4164}"
16378,4122411239002253147,16378,290.26214599609375,BUTN,"{""buttonStatus"": 4160}"
16382,4122411239002253147,16382,290.328857421875,BUTN,"{""buttonStatus"": 4162}"
16391,4122411239002253147,16391,290.4789733886719,BUTN,"{""buttonStatus"": 4160}"
16443,4122411239002253147,16443,291.3465576171875,BUTN,"{""buttonStatus"": 4164}"
16449,4122411239002253147,16449,291.4466552734375,BUTN,"{""buttonStatus"": 4160}"
16484,4122411239002253147,16484,292.0305480957031,BUTN,"{""buttonStatus"": 4096}"
16501,4122411239002253147,16501,292.3142395019531,BUTN,"{""buttonStatus"": 4160}"
16526,4122411239002253147,16526,292.73126220703125,BUTN,"{""buttonStatus"": 4164}"
16535,4122411239002253147,16535,292.8814392089844,BUTN,"{""buttonStatus"": 4160}"
16659,4122411239002253147,16659,294.9500427246094,BUTN,"{""buttonStatus"": 4164}"
16664,4122411239002253147,16664,295.0335388183594,BUTN,"{""buttonStatus"": 4160}"
16737,4122411239002253147,16737,296.23468017578125,SPTP,"{""vehicleIdx"": 0, ""speed"": 322.81280517578125, ""isOverallFastestInSession"": 1, ""isDriverFastestInSession"": 1, ""fastestVehicleIdxInSession"": 0, ""fastestSpeedInSession"": 322.81280517578125}"
16775,4122411239002253147,16775,296.8854064941406,BUTN,"{""buttonStatus"": 4168}"
16777,4122411239002253147,16777,296.918701171875,BUTN,"{""buttonStatus"": 2120}"
16784,4122411239002253147,16784,297.0355224609375,BUTN,"{""buttonStatus"": 2112}"
16788,4122411239002253147,16788,297.1022644042969,BUTN,"{""buttonStatus"": 2120}"
16795,4122411239002253147,16795,297.2190246582031,BUTN,"{""buttonStatus"": 2112}"
16800,4122411239002253147,16800,297.30242919921875,BUTN,"{""buttonStatus"": 2120}"
16805,4122411239002253147,16805,297.3858337402344,BUTN,"{""buttonStatus"": 2112}"
16812,4122411239002253147,16812,297.5025939941406,BUTN,"{""buttonStatus"": 2120}"
16818,4122411239002253147,16818,297.6026306152344,BUTN,"{""buttonStatus"": 2112}"
16823,4122411239002253147,16823,297.6861877441406,BUTN,"{""buttonStatus"": 2144}"
16827,4122411239002253147,16827,297.7528991699219,BUTN,"{""buttonStatus"": 2152}"
16836,4122411239002253147,16836,297.9029846191406,BUTN,"{""buttonStatus"": 2144}"
16847,4122411239002253147,16847,298.0865783691406,BUTN,"{""buttonStatus"": 2152}"
16857,4122411239002253147,16857,298.2532958984375,BUTN,"{""buttonStatus"": 2144}"
16860,4122411239002253147,16860,298.3035583496094,BUTN,"{""buttonStatus"": 2080}"
16890,4122411239002253147,16890,298.80389404296875,BUTN,"{""buttonStatus"": 32}"
16912,4122411239002253147,16912,299.1708984375,BUTN,"{""buttonStatus"": 2080}"
16923,4122411239002253147,16923,299.3544006347656,BUTN,"{""buttonStatus"": 32}"
16945,4122411239002253147,16945,299.721435546875,BUTN,"{""buttonStatus"": 4128}"
16963,4122411239002253147,16963,300.02178955078125,BUTN,"{""buttonStatus"": 4192}"
16988,4122411239002253147,16988,300.4387512207031,BUTN,"{""buttonStatus"": 4160}"
16997,4122411239002253147,16997,300.5889892578125,BUTN,"{""buttonStatus"": 4192}"
17020,4122411239002253147,17020,300.9726257324219,BUTN,"{""buttonStatus"": 4160}"
17042,4122411239002253147,17042,301.33966064453125,BUTN,"{""buttonStatus"": 4192}"
17075,4122411239002253147,17075,301.8902587890625,BUTN,"{""buttonStatus"": 4196}"
17077,4122411239002253147,17077,301.9235534667969,BUTN,"{""buttonStatus"": 4164}"
17083,4122411239002253147,17083,302.023681640625,BUTN,"{""buttonStatus"": 4160}"
17142,4122411239002253147,17142,303.0079650878906,BUTN,"{""buttonStatus"": 4164}"
17149,4122411239002253147,17149,303.124755859375,BUTN,"{""buttonStatus"": 4160}"
17180,4122411239002253147,17180,303.64190673828125,BUTN,"{""buttonStatus"": 4160}"
17229,4122411239002253147,17229,304.4593811035156,BUTN,"{""buttonStatus"": 4164}"
17239,4122411239002253147,17239,304.626220703125,BUTN,"{""buttonStatus"": 4160}"
17259,4122411239002253147,17259,304.9598693847656,BUTN,"{""buttonStatus"": 4192}"
17281,4122411239002253147,17281,305.326904296875,BUTN,"{""buttonStatus"": 4160}"
17320,4122411239002253147,17320,305.9775390625,BUTN,"{""buttonStatus"": 4164}"
17329,4122411239002253147,17329,306.1277160644531,BUTN,"{""buttonStatus"": 4160}"
17363,4122411239002253147,17363,306.6949462890625,BUTN,"{""buttonStatus"": 4176}"
17373,4122411239002253147,17373,306.86181640625,BUTN,"{""buttonStatus"": 4112}"
17374,4122411239002253147,17374,306.8783874511719,BUTN,"{""buttonStatus"": 24}"
17375,4122411239002253147,17375,306.8951721191406,BUTN,"{""buttonStatus"": 2072}"
17382,4122411239002253147,17382,307.0118408203125,BUTN,"{""buttonStatus"": 2064}"
17387,4122411239002253147,17387,307.0953063964844,BUTN,"{""buttonStatus"": 2072}"
17392,4122411239002253147,17392,307.1787109375,BUTN,"{""buttonStatus"": 2064}"
17398,4122411239002253147,17398,307.27880859375,BUTN,"{""buttonStatus"": 2072}"
17404,4122411239002253147,17404,307.37890625,BUTN,"{""buttonStatus"": 2064}"
17407,4122411239002253147,17407,307.4289855957031,BUTN,"{""buttonStatus"": 2128}"
17411,4122411239002253147,17411,307.4956970214844,BUTN,"{""buttonStatus"": 2064}"
17420,4122411239002253147,17420,307.6458740234375,BUTN,"{""buttonStatus"": 16}"
17516,4122411239002253147,17516,309.2474365234375,BUTN,"{""buttonStatus"": 4176}"
17599,4122411239002253147,17599,310.632080078125,BUTN,"{""buttonStatus"": 4180}"
17606,4122411239002253147,17606,310.7488098144531,BUTN,"{""buttonStatus"": 4176}"
17609,4122411239002253147,17609,310.7989196777344,BUTN,"{""buttonStatus"": 4160}"
17677,4122411239002253147,17677,311.9334411621094,BUTN,"{""buttonStatus"": 4164}"
17684,4122411239002253147,17684,312.0501403808594,BUTN,"{""buttonStatus"": 4160}"
17709,4122411239002253147,17709,312.46722412109375,BUTN,"{""buttonStatus"": 80}"
17710,4122411239002253147,17710,312.48394775390625,BUTN,"{""buttonStatus"": 2136}"
17718,4122411239002253147,17718,312.6173095703125,BUTN,"{""buttonStatus"": 2128}"
17722,4122411239002253147,17722,312.68408203125,BUTN,"{""buttonStatus"": 2136}"
17728,4122411239002253147,17728,312.7841491699219,BUTN,"{""buttonStatus"": 2128}"
17739,4122411239002253147,17739,312.96771240234375,BUTN,"{""buttonStatus"": 2064}"
17743,4122411239002253147,17743,313.0343933105469,BUTN,"{""buttonStatus"": 16}"
17753,4122411239002253147,17753,313.20123291015625,BUTN,"{""buttonStatus"": 80}"
17760,4122411239002253147,17760,313.3180236816406,BUTN,"{""buttonStatus"": 16}"
17761,4122411239002253147,17761,313.334716796875,BUTN,"{""buttonStatus"": 80}"
17770,4122411239002253147,17770,313.4848937988281,BUTN,"{""buttonStatus"": 4176}"
17772,4122411239002253147,17772,313.5181884765625,BUTN,"{""buttonStatus"": 4112}"
17778,4122411239002253147,17778,313.6182861328125,BUTN,"{""buttonStatus"": 4176}"
17861,4122411239002253147,17861,315.0030517578125,BUTN,"{""buttonStatus"": 4176}"
17884,4122411239002253147,17884,315.38665771484375,BUTN,"{""buttonStatus"": 4160}"
17899,4122411239002253147,17899,315.636962890625,BUTN,"{""buttonStatus"": 4192}"
17904,4122411239002253147,17904,315.7203369140625,BUTN,"{""buttonStatus"": 4160}"
17927,4122411239002253147,17927,316.1040954589844,BUTN,"{""buttonStatus"": 4192}"
17929,4122411239002253147,17929,316.1374816894531,BUTN,"{""buttonStatus"": 4128}"
17948,4122411239002253147,17948,316.4544677734375,BUTN,"{""buttonStatus"": 4192}"
17952,4122411239002253147,17952,316.52117919921875,BUTN,"{""buttonStatus"": 4196}"
17960,4122411239002253147,17960,316.65460205078125,BUTN,"{""buttonStatus"": 4192}"
17994,4122411239002253147,17994,317.2218933105469,BUTN,"{""buttonStatus"": 4160}"
18080,4122411239002253147,18080,318.6565856933594,BUTN,"{""buttonStatus"": 4164}"
18090,4122411239002253147,18090,318.8233947753906,BUTN,"{""buttonStatus"": 4160}"
18110,4122411239002253147,18110,319.1570739746094,BUTN,"{""buttonStatus"": 4096}"
18125,4122411239002253147,18125,319.4073486328125,BUTN,"{""buttonStatus"": 4160}"
18261,4122411239002253147,18261,321.67620849609375,BUTN,"{""buttonStatus"": 4164}"
18268,4122411239002253147,18268,321.7929382324219,BUTN,"{""buttonStatus"": 4160}"
18310,4122411239002253147,18310,322.49365234375,BUTN,"{""buttonStatus"": 4192}"
18328,4122411239002253147,18328,322.79400634765625,BUTN,"{""buttonStatus"": 6248}"
18331,4122411239002253147,18331,322.8440856933594,BUTN,"{""buttonStatus"": 2152}"
18337,4122411239002253147,18337,322.9441833496094,BUTN,"{""buttonStatus"": 2144}"
18342,4122411239002253147,18342,323.0275573730469,BUTN,"{""buttonStatus"": 2152}"
18348,4122411239002253147,18348,323.1276550292969,BUTN,"{""buttonStatus"": 2144}"
18352,4122411239002253147,18352,323.1943664550781,BUTN,"{""buttonStatus"": 96}"
18353,4122411239002253147,18353,323.2111511230469,BUTN,"{""buttonStatus"": 104}"
18356,4122411239002253147,18356,323.2611999511719,BUTN,"{""buttonStatus"": 40}"
18357,4122411239002253147,18357,323.27783203125,BUTN,"{""buttonStatus"": 2088}"
18358,4122411239002253147,18358,323.2945861816406,BUTN,"{""buttonStatus"": 2080}"
18363,4122411239002253147,18363,323.37786865234375,BUTN,"{""buttonStatus"": 32}"
18372,4122411239002253147,18372,323.5279541015625,BUTN,"{""buttonStatus"": 96}"
18385,4122411239002253147,18385,323.7449951171875,BUTN,"{""buttonStatus"": 32}"
18387,4122411239002253147,18387,323.77880859375,BUTN,"{""buttonStatus"": 4128}"
18417,4122411239002253147,18417,324.27874755859375,BUTN,"{""buttonStatus"": 4192}"
18471,4122411239002253147,18471,325.17962646484375,BUTN,"{""buttonStatus"": 4164}"
18475,4122411239002253147,18475,325.2463684082031,BUTN,"{""buttonStatus"": 4160}"
18528,4122411239002253147,18528,326.130615234375,BUTN,"{""buttonStatus"": 6248}"
18531,4122411239002253147,18531,326.1806640625,BUTN,"{""buttonStatus"": 2152}"
18532,4122411239002253147,18532,326.1973571777344,BUTN,"{""buttonStatus"": 2088}"
18540,4122411239002253147,18540,326.330810546875,BUTN,"{""buttonStatus"": 2088}"
18547,4122411239002253147,18547,326.4476013183594,BUTN,"{""buttonStatus"": 2080}"
18549,4122411239002253147,18549,326.48095703125,BUTN,"{""buttonStatus"": 2088}"
18582,4122411239002253147,18582,327.0314636230469,BUTN,"{""buttonStatus"": 32}"
18612,4122411239002253147,18612,327.53204345703125,BUTN,"{""buttonStatus"": 4128}"
18623,4122411239002253147,18623,327.7154541015625,BUTN,"{""buttonStatus"": 4192}"
18634,4122411239002253147,18634,327.89892578125,BUTN,"{""buttonStatus"": 4160}"
18682,4122411239002253147,18682,328.6997375488281,BUTN,"{""buttonStatus"": 4160}"
18716,4122411239002253147,18716,329.2669982910156,BUTN,"{""buttonStatus"": 4164}"
18726,4122411239002253147,18726,329.43377685546875,BUTN,"{""buttonStatus"": 4160}"
18781,4122411239002253147,18781,330.3514099121094,BUTN,"{""buttonStatus"": 4162}"
18788,4122411239002253147,18788,330.4682312011719,BUTN,"{""buttonStatus"": 4160}"
18815,4122411239002253147,18815,330.91876220703125,BUTN,"{""buttonStatus"": 4164}"
18906,4122411239002253147,18906,332.4367980957031,BUTN,"{""buttonStatus"": 4100}"
18914,4122411239002253147,18914,332.57025146484375,BUTN,"{""buttonStatus"": 4160}"
19068,4122411239002253147,19068,335.1394348144531,BUTN,"{""buttonStatus"": 4160}"
19150,4122411239002253147,19150,336.5074462890625,BUTN,"{""buttonStatus"": 2120}"
19158,4122411239002253147,19158,336.6409606933594,BUTN,"{""buttonStatus"": 2112}"
19163,4122411239002253147,19163,336.72442626953125,BUTN,"{""buttonStatus"": 2120}"
19169,4122411239002253147,19169,336.8247375488281,BUTN,"{""buttonStatus"": 2112}"
19174,4122411239002253147,19174,336.9078369140625,BUTN,"{""buttonStatus"": 2120}"
19179,4122411239002253147,19179,336.9913024902344,BUTN,"{""buttonStatus"": 2112}"
19185,4122411239002253147,19185,337.0914306640625,BUTN,"{""buttonStatus"": 2120}"
19190,4122411239002253147,19190,337.1748962402344,BUTN,"{""buttonStatus"": 2112}"
19192,4122411239002253147,19192,337.2082214355469,BUTN,"{""buttonStatus"": 2144}"
19196,4122411239002253147,19196,337.27484130859375,BUTN,"{""buttonStatus"": 2152}"
19201,4122411239002253147,19201,337.3582763671875,BUTN,"{""buttonStatus"": 2088}"
19203,4122411239002253147,19203,337.3917541503906,BUTN,"{""buttonStatus"": 2080}"
19238,4122411239002253147,19238,337.9755859375,BUTN,"{""buttonStatus"": 32}"
19261,4122411239002253147,19261,338.35931396484375,BUTN,"{""buttonStatus"": 4128}"
19316,4122411239002253147,19316,339.27691650390625,BUTN,"{""buttonStatus"": 4160}"
19421,4122411239002253147,19421,341.028564453125,BUTN,"{""buttonStatus"": 4162}"
19428,4122411239002253147,19428,341.1453552246094,BUTN,"{""buttonStatus"": 4160}"
19440,4122411239002253147,19440,341.3455505371094,BUTN,"{""buttonStatus"": 4164}"
19448,4122411239002253147,19448,341.47900390625,BUTN,"{""buttonStatus"": 4160}"
19521,4122411239002253147,19521,342.6968994140625,BUTN,"{""buttonStatus"": 4164}"
19528,4122411239002253147,19528,342.81365966796875,BUTN,"{""buttonStatus"": 4160}"
19637,4122411239002253147,19637,344.6320495605469,BUTN,"{""buttonStatus"": 4164}"
19643,4122411239002253147,19643,344.7321472167969,BUTN,"{""buttonStatus"": 4160}"
19776,4122411239002253147,19776,346.95098876953125,BUTN,"{""buttonStatus"": 4164}"
19784,4122411239002253147,19784,347.08447265625,BUTN,"{""buttonStatus"": 4160}"
19940,4122411239002253147,19940,349.68707275390625,BUTN,"{""buttonStatus"": 64}"
19942,4122411239002253147,19942,349.7204284667969,BUTN,"{""buttonStatus"": 2120}"
19950,4122411239002253147,19950,349.8539123535156,BUTN,"{""buttonStatus"": 2112}"
19956,4122411239002253147,19956,349.9539794921875,BUTN,"{""buttonStatus"": 2120}"
19962,4122411239002253147,19962,350.0540466308594,BUTN,"{""buttonStatus"": 2112}"
19966,4122411239002253147,19966,350.12078857421875,BUTN,"{""buttonStatus"": 2120}"
19972,4122411239002253147,19972,350.2209167480469,BUTN,"{""buttonStatus"": 2112}"
19979,4122411239002253147,19979,350.3376770019531,BUTN,"{""buttonStatus"": 2120}"
19985,4122411239002253147,19985,350.4377746582031,BUTN,"{""buttonStatus"": 2112}"
19992,4122411239002253147,19992,350.5545349121094,BUTN,"{""buttonStatus"": 2120}"
19998,4122411239002253147,19998,350.6546630859375,BUTN,"{""buttonStatus"": 2112}"
20007,4122411239002253147,20007,350.8048400878906,BUTN,"{""buttonStatus"": 2120}"
20016,4122411239002253147,20016,350.9549865722656,BUTN,"{""buttonStatus"": 2112}"
20031,4122411239002253147,20031,351.2052307128906,BUTN,"{""buttonStatus"": 2120}"
20035,4122411239002253147,20035,351.27197265625,BUTN,"{""buttonStatus"": 2152}"
20044,4122411239002253147,20044,351.422119140625,BUTN,"{""buttonStatus"": 2088}"
20046,4122411239002253147,20046,351.4554748535156,BUTN,"{""buttonStatus"": 2080}"
20085,4122411239002253147,20085,352.1060485839844,BUTN,"{""buttonStatus"": 32}"
20115,4122411239002253147,20115,352.6065368652344,BUTN,"{""buttonStatus"": 4128}"
20122,4122411239002253147,20122,352.7233581542969,BUTN,"{""buttonStatus"": 4192}"
20148,4122411239002253147,20148,353.1570739746094,BUTN,"{""buttonStatus"": 4160}"
20158,4122411239002253147,20158,353.323974609375,BUTN,"{""buttonStatus"": 4192}"
20161,4122411239002253147,20161,353.3740234375,BUTN,"{""buttonStatus"": 4128}"
20175,4122411239002253147,20175,353.6075134277344,BUTN,"{""buttonStatus"": 4192}"
20193,4122411239002253147,20193,353.9078063964844,BUTN,"{""buttonStatus"": 4160}"
20263,4122411239002253147,20263,355.07562255859375,BUTN,"{""buttonStatus"": 4164}"
20270,4122411239002253147,20270,355.1923828125,BUTN,"{""buttonStatus"": 4160}"
20321,4122411239002253147,20321,356.0432434082031,BUTN,"{""buttonStatus"": 4196}"
20323,4122411239002253147,20323,356.07659912109375,BUTN,"{""buttonStatus"": 4192}"
20326,4122411239002253147,20326,356.1266784667969,BUTN,"{""buttonStatus"": 4160}"
20341,4122411239002253147,20341,356.3769226074219,BUTN,"{""buttonStatus"": 4162}"
20346,4122411239002253147,20346,356.4603271484375,BUTN,"{""buttonStatus"": 4160}"
20381,4122411239002253147,20381,357.0442199707031,BUTN,"{""buttonStatus"": 4164}"
