m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_tractionControl,m_antiLockBrakes,m_fuelMix,m_frontBrakeBias,m_pitLimiterStatus,m_fuelInTank,m_fuelCapacity,m_fuelRemainingLaps,m_maxRPM,m_idleRPM,m_maxGears,m_drsAllowed,m_drsActivationDistance,m_actualTyreCompound,m_visualTyreCompound,m_tyresAgeLaps,m_vehicleFiaFlags,m_enginePowerICE,m_enginePowerMGUK,m_ersStoreEnergy,m_ersDeployMode,m_ersHarvestedThisLapMGUK,m_ersHarvestedThisLapMGUH,m_ersDeployedThisLap,m_networkPaused
27949,4122411239002253147,27949,483.30145263671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,601104.5625,0,4000000,2,0,0,0,0
27952,4122411239002253147,27952,483.35150146484375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,602996.75,0,4000000,2,0,0,0,0
27953,4122411239002253147,27953,483.3681335449219,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,603129.25,0,4000000,2,0,0,0,0
27956,4122411239002253147,27956,483.4183654785156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,599185.875,0,4000000,2,0,0,0,0
27957,4122411239002253147,27957,483.4348449707031,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,594964.75,0,4000000,2,0,0,0,0
27958,4122411239002253147,27958,483.4515686035156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,591129.125,0,4000000,2,0,0,0,0
27961,4122411239002253147,27961,483.5016174316406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,601652.3125,0,4000000,2,0,0,0,0
27962,4122411239002253147,27962,483.5182800292969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,591093.125,0,4000000,2,0,0,0,0
27965,4122411239002253147,27965,483.568359375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,599588.75,0,4000000,2,0,0,0,0
27966,4122411239002253147,27966,483.58502197265625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,600371.0625,0,4000000,2,0,0,0,0
27968,4122411239002253147,27968,483.618408203125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,601644.6875,0,4000000,2,0,0,0,0
27969,4122411239002253147,27969,483.6351013183594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,602458.9375,0,4000000,2,0,0,0,0
27970,4122411239002253147,27970,483.6517333984375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,603209.375,0,4000000,2,0,0,0,0
27972,4122411239002253147,27972,483.68511962890625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,594526,0,4000000,2,0,0,0,0
27974,4122411239002253147,27974,483.7185363769531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,571072.4375,0,4000000,2,0,0,0,0
27978,4122411239002253147,27978,483.7852783203125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,593617.5625,0,4000000,2,0,0,0,0
27980,4122411239002253147,27980,483.8186340332031,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,592214.625,0,4000000,2,0,0,0,0
27982,4122411239002253147,27982,483.8519592285156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,595210.8125,0,4000000,2,0,0,0,0
27984,4122411239002253147,27984,483.8854675292969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,598776.4375,0,4000000,2,0,0,0,0
27985,4122411239002253147,27985,483.90203857421875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,599511.25,0,4000000,2,0,0,0,0
27986,4122411239002253147,27986,483.91864013671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,6,0,600612.375,0,4000000,2,0,0,0,0
27996,4122411239002253147,27996,484.0856018066406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,154,16,16,6,0,567529.625,0,4000000,2,0,0,0,0
27997,4122411239002253147,27997,484.1022644042969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,153,16,16,6,0,570548.5,0,4000000,2,0,0,0,0
27998,4122411239002253147,27998,484.1188659667969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,153,16,16,6,0,574411,0,4000000,2,0,0,0,0
28001,4122411239002253147,28001,484.1689147949219,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,151,16,16,6,0,588198.875,0,4000000,2,0,0,0,0
28002,4122411239002253147,28002,484.1855773925781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,150,16,16,6,0,590055,0,4000000,2,0,0,0,0
28003,4122411239002253147,28003,484.20233154296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,149,16,16,6,0,594134.75,0,4000000,2,0,0,0,0
28007,4122411239002253147,28007,484.2690734863281,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,147,16,16,6,0,600562.1875,0,4000000,2,0,0,0,0
28010,4122411239002253147,28010,484.31903076171875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,145,16,16,6,0,601680.875,0,4000000,2,0,0,0,0
28011,4122411239002253147,28011,484.33575439453125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,144,16,16,6,0,602847.6875,0,4000000,2,0,0,0,0
28013,4122411239002253147,28013,484.3691101074219,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,143,16,16,6,0,600010.5625,0,4000000,2,0,0,0,0
28016,4122411239002253147,28016,484.41912841796875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,141,16,16,6,0,585062.1875,0,4000000,2,0,0,0,0
28018,4122411239002253147,28018,484.4527282714844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,140,16,16,6,0,563236.5625,0,4000000,2,0,0,0,0
28019,4122411239002253147,28019,484.46923828125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,140,16,16,6,0,567172.125,0,4000000,2,0,0,0,0
28022,4122411239002253147,28022,484.5192565917969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,138,16,16,6,0,534645,0,4000000,2,0,0,0,0
28023,4122411239002253147,28023,484.53594970703125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,138,16,16,6,0,522162.4375,0,4000000,2,0,0,0,0
28028,4122411239002253147,28028,484.6193542480469,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,135,16,16,6,0,481713.21875,0,4000000,2,0,0,0,0
28029,4122411239002253147,28029,484.63604736328125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,135,16,16,6,0,472820.3125,0,4000000,2,0,0,0,0
28032,4122411239002253147,28032,484.6861267089844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,133,16,16,6,0,434341.3125,0,4000000,2,0,0,0,0
28033,4122411239002253147,28033,484.7027587890625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,133,16,16,6,0,430726.0625,0,4000000,2,0,0,0,0
28034,4122411239002253147,28034,484.7194519042969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,132,16,16,6,0,425421.3125,0,4000000,2,0,0,0,0
28035,4122411239002253147,28035,484.7361145019531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,132,16,16,6,0,423974.75,0,4000000,2,0,0,0,0
28036,4122411239002253147,28036,484.7528076171875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,132,16,16,6,0,417121.25,0,4000000,2,0,0,0,0
28038,4122411239002253147,28038,484.7862854003906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,131,16,16,6,0,396212.9375,0,4000000,2,0,0,0,0
28039,4122411239002253147,28039,484.8028869628906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,130,16,16,6,0,379068.75,0,4000000,2,0,0,0,0
28041,4122411239002253147,28041,484.8362121582031,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,129,16,16,6,0,376386.78125,0,4000000,2,0,0,0,0
28042,4122411239002253147,28042,484.8529357910156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,129,16,16,6,0,368469.0625,0,4000000,2,0,0,0,0
28044,4122411239002253147,28044,484.8863525390625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,128,16,16,6,0,363170.34375,0,4000000,2,0,0,0,0
28051,4122411239002253147,28051,485.00311279296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,124,16,16,6,0,308860,0,4000000,2,0,0,0,0
28052,4122411239002253147,28052,485.0197448730469,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,123,16,16,6,0,298555.96875,0,4000000,2,0,0,0,0
28056,4122411239002253147,28056,485.0865173339844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,121,16,16,6,0,271296.65625,0,4000000,2,0,0,0,0
28057,4122411239002253147,28057,485.1031799316406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,121,16,16,6,0,258144.8125,0,4000000,2,0,0,0,0
28059,4122411239002253147,28059,485.13653564453125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,119,16,16,6,0,248779.515625,0,4000000,2,0,0,0,0
28060,4122411239002253147,28060,485.1531982421875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,119,16,16,6,0,243860.328125,0,4000000,2,0,0,0,0
28063,4122411239002253147,28063,485.2032775878906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,117,16,16,6,0,227885.421875,0,4000000,2,0,0,0,0
28069,4122411239002253147,28069,485.3034973144531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,113,16,16,6,0,220935.125,0,4000000,2,0,0,0,0
28070,4122411239002253147,28070,485.3201599121094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,113,16,16,6,0,219775.296875,0,4000000,2,0,0,0,0
28071,4122411239002253147,28071,485.3368225097656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,112,16,16,6,0,218279.546875,0,4000000,2,0,0,0,0
28072,4122411239002253147,28072,485.3533935546875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,112,16,16,6,0,216651.171875,0,4000000,2,0,0,0,0
28074,4122411239002253147,28074,485.3868103027344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,111,16,16,6,0,215047.703125,0,4000000,2,0,0,0,0
28076,4122411239002253147,28076,485.4201965332031,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,110,16,16,6,0,212688.640625,0,4000000,2,0,0,0,0
28077,4122411239002253147,28077,485.4368591308594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,110,16,16,6,0,210732.96875,0,4000000,2,0,0,0,0
28081,4122411239002253147,28081,485.5035705566406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,108,16,16,6,0,204220,0,4000000,2,0,0,0,0
28082,4122411239002253147,28082,485.5202331542969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,108,16,16,6,0,203712.34375,0,4000000,2,0,0,0,0
28084,4122411239002253147,28084,485.55377197265625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,107,16,16,6,0,201806.96875,0,4000000,2,0,0,0,0
28087,4122411239002253147,28087,485.6036376953125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,106,16,16,6,0,205660.734375,0,4000000,2,0,0,0,0
28088,4122411239002253147,28088,485.6203308105469,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,106,16,16,6,0,208952.921875,0,4000000,2,0,0,0,0
28090,4122411239002253147,28090,485.6536865234375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,106,16,16,6,0,214706.203125,0,4000000,2,0,0,0,0
28093,4122411239002253147,28093,485.7037353515625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,105,16,16,6,0,229998.515625,0,4000000,2,0,0,0,0
28094,4122411239002253147,28094,485.7204895019531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,104,16,16,6,0,235265.28125,0,4000000,2,0,0,0,0
28095,4122411239002253147,28095,485.73712158203125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,104,16,16,6,0,239590.3125,0,4000000,2,0,0,0,0
28096,4122411239002253147,28096,485.75390625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,104,16,16,6,0,243537.8125,0,4000000,2,0,0,0,0
28099,4122411239002253147,28099,485.8038635253906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,103,16,16,6,0,251353.234375,0,4000000,2,0,0,0,0
28100,4122411239002253147,28100,485.820556640625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,103,16,16,6,0,255660.75,0,4000000,2,0,0,0,0
28102,4122411239002253147,28102,485.8539733886719,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,102,16,16,6,0,260716.53125,0,4000000,2,0,0,0,0
28103,4122411239002253147,28103,485.87060546875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,102,16,16,6,0,261688.640625,0,4000000,2,0,0,0,0
28104,4122411239002253147,28104,485.8872985839844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,101,16,16,6,0,263316.46875,0,4000000,2,0,0,0,0
28105,4122411239002253147,28105,485.90399169921875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,101,16,16,6,0,265062.375,0,4000000,2,0,0,0,0
28106,4122411239002253147,28106,485.9207458496094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,101,16,16,6,0,271190.53125,0,4000000,2,0,0,0,0
28107,4122411239002253147,28107,485.9373474121094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,101,16,16,6,0,278001.09375,0,4000000,2,0,0,0,0
28108,4122411239002253147,28108,485.95404052734375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,100,16,16,6,0,282012.71875,0,4000000,2,0,0,0,0
28109,4122411239002253147,28109,485.9707946777344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,100,16,16,6,0,285077.15625,0,4000000,2,0,0,0,0
28110,4122411239002253147,28110,485.9873352050781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,100,16,16,6,0,288721.84375,0,4000000,2,0,0,0,0
28111,4122411239002253147,28111,486.0040588378906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,99,16,16,6,0,292530.875,0,4000000,2,0,0,0,0
28112,4122411239002253147,28112,486.0207214355469,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,99,16,16,6,0,296727.46875,0,4000000,2,0,0,0,0
28116,4122411239002253147,28116,486.08746337890625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,98,16,16,6,0,315618.84375,0,4000000,2,0,0,0,0
28121,4122411239002253147,28121,486.1709289550781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,96,16,16,6,0,302425.09375,0,4000000,2,0,0,0,0
28126,4122411239002253147,28126,486.2543640136719,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,95,16,16,6,0,271202.15625,0,4000000,2,0,0,0,0
28127,4122411239002253147,28127,486.2710266113281,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,95,16,16,6,0,266409.65625,0,4000000,2,0,0,0,0
28128,4122411239002253147,28128,486.2877197265625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,94,16,16,6,0,262094.015625,0,4000000,2,0,0,0,0
28129,4122411239002253147,28129,486.3045959472656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,94,16,16,6,0,261016.609375,0,4000000,2,0,0,0,0
28130,4122411239002253147,28130,486.3210754394531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,94,16,16,6,0,260427.125,0,4000000,2,0,0,0,0
28131,4122411239002253147,28131,486.3376770019531,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,93,16,16,6,0,260347.171875,0,4000000,2,0,0,0,0
28132,4122411239002253147,28132,486.3543701171875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,93,16,16,6,0,260227.671875,0,4000000,2,0,0,0,0
28134,4122411239002253147,28134,486.3877868652344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,92,16,16,6,0,261546.890625,0,4000000,2,0,0,0,0
28135,4122411239002253147,28135,486.4044189453125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,92,16,16,6,0,262613.5625,0,4000000,2,0,0,0,0
28137,4122411239002253147,28137,486.43780517578125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,91,16,16,6,0,257778.890625,0,4000000,2,0,0,0,0
28138,4122411239002253147,28138,486.4544982910156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,91,16,16,6,0,264336.09375,0,4000000,2,0,0,0,0
28139,4122411239002253147,28139,486.4712829589844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,91,16,16,6,0,268404.46875,0,4000000,2,0,0,0,0
28140,4122411239002253147,28140,486.4878234863281,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,90,16,16,6,0,270438.53125,0,4000000,2,0,0,0,0
28141,4122411239002253147,28141,486.50457763671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,90,16,16,6,0,274382.5,0,4000000,2,0,0,0,0
28142,4122411239002253147,28142,486.5213317871094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,90,16,16,6,0,281448,0,4000000,2,0,0,0,0
28143,4122411239002253147,28143,486.53790283203125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,89,16,16,6,0,291020.125,0,4000000,2,0,0,0,0
28144,4122411239002253147,28144,486.5546875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,89,16,16,6,0,301167.3125,0,4000000,2,0,0,0,0
28145,4122411239002253147,28145,486.5713195800781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,89,16,16,6,0,309153.125,0,4000000,2,0,0,0,0
28147,4122411239002253147,28147,486.6046447753906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,88,16,16,6,0,318365.9375,0,4000000,2,0,0,0,0
28148,4122411239002253147,28148,486.621337890625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,88,16,16,6,0,319759.03125,0,4000000,2,0,0,0,0
28149,4122411239002253147,28149,486.6380310058594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,87,16,16,6,0,324696.9375,0,4000000,2,0,0,0,0
28151,4122411239002253147,28151,486.6714782714844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,87,16,16,6,0,345572.875,0,4000000,2,0,0,0,0
28153,4122411239002253147,28153,486.7047424316406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,86,16,16,6,0,386119.625,0,4000000,2,0,0,0,0
28154,4122411239002253147,28154,486.7215576171875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,85,16,16,6,0,392559.75,0,4000000,2,0,0,0,0
28157,4122411239002253147,28157,486.7714538574219,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,84,16,16,6,0,407390.21875,0,4000000,2,0,0,0,0
28158,4122411239002253147,28158,486.7882080078125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,84,16,16,6,0,415708.25,0,4000000,2,0,0,0,0
28160,4122411239002253147,28160,486.82159423828125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,83,16,16,6,0,459931.75,0,4000000,2,0,0,0,0
28161,4122411239002253147,28161,486.8382263183594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,83,16,16,6,0,490592.25,0,4000000,2,0,0,0,0
28162,4122411239002253147,28162,486.8550720214844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,82,16,16,6,0,509391.34375,0,4000000,2,0,0,0,0
28163,4122411239002253147,28163,486.8716125488281,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,82,16,16,6,0,531549,0,4000000,2,0,0,0,0
28167,4122411239002253147,28167,486.9383239746094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,80,16,16,6,0,534688,0,4000000,2,0,0,0,0
28169,4122411239002253147,28169,486.9717102050781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,80,16,16,6,0,539466.8125,0,4000000,2,0,0,0,0
28171,4122411239002253147,28171,487.0050354003906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,79,16,16,6,0,563559.125,0,4000000,2,0,0,0,0
28174,4122411239002253147,28174,487.0550842285156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,77,16,16,6,0,582540.0625,0,4000000,2,0,0,0,0
28175,4122411239002253147,28175,487.07177734375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,77,16,16,6,0,581211.5625,0,4000000,2,0,0,0,0
28176,4122411239002253147,28176,487.0884704589844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,77,16,16,6,0,584821.75,0,4000000,2,0,0,0,0
28177,4122411239002253147,28177,487.1051330566406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,76,16,16,6,0,576702.5,0,4000000,2,0,0,0,0
28180,4122411239002253147,28180,487.1551818847656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,75,16,16,6,0,579457.125,0,4000000,2,0,0,0,0
28183,4122411239002253147,28183,487.2052001953125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,73,16,16,6,0,586130.125,0,4000000,2,0,0,0,0
28185,4122411239002253147,28185,487.2386169433594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,73,16,16,6,0,592253.3125,0,4000000,2,0,0,0,0
28186,4122411239002253147,28186,487.2552490234375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,72,16,16,6,0,588607.875,0,4000000,2,0,0,0,0
28195,4122411239002253147,28195,487.40545654296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,68,16,16,6,0,564638.3125,537.760498046875,4000000,2,0,0,0,0
28204,4122411239002253147,28204,487.5555725097656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,64,16,16,6,0,563272.5,3156.003662109375,4000000,2,0,0,0,0
28205,4122411239002253147,28205,487.572265625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,63,16,16,6,0,558071.9375,3500.867431640625,4000000,2,0,0,0,0
28206,4122411239002253147,28206,487.5888977050781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,63,16,16,6,0,556661.5625,3878.6083984375,4000000,2,0,0,0,0
28210,4122411239002253147,28210,487.6556701660156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,61,16,16,6,0,570305.75,5138.30517578125,4000000,2,0,0,0,0
28211,4122411239002253147,28211,487.67236328125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,60,16,16,6,0,574686.9375,5511.49609375,4000000,2,0,0,0,0
28213,4122411239002253147,28213,487.7057189941406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,59,16,16,6,0,580247.875,6134.51904296875,4000000,2,0,0,0,0
28216,4122411239002253147,28216,487.7557373046875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,58,16,16,6,0,589037.4375,7138.36181640625,4000000,2,0,0,0,0
28217,4122411239002253147,28217,487.7724609375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,57,16,16,6,0,591927.9375,7413.81201171875,4000000,2,0,0,0,0
28218,4122411239002253147,28218,487.78912353515625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,57,16,16,6,0,594992,7772.73486328125,4000000,2,0,0,0,0
28219,4122411239002253147,28219,487.8058166503906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,56,16,16,6,0,596941.5625,8063.6005859375,4000000,2,0,0,0,0
28223,4122411239002253147,28223,487.87255859375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,54,16,16,6,0,603457.5625,9615.826171875,4000000,2,0,0,0,0
28225,4122411239002253147,28225,487.9058837890625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,53,16,16,6,0,602516.25,10342.857421875,4000000,2,0,0,0,0
28234,4122411239002253147,28234,488.0560607910156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,48,16,16,6,0,586247.75,17109.05078125,4000000,2,0,0,0,0
28235,4122411239002253147,28235,488.07275390625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,47,16,16,6,0,582937.875,17609.072265625,4000000,2,0,0,0,0
28237,4122411239002253147,28237,488.10614013671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,46,16,16,6,0,577166.0625,18635.123046875,4000000,2,0,0,0,0
28238,4122411239002253147,28238,488.122802734375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,45,16,16,6,0,574439.875,19144.49609375,4000000,2,0,0,0,0
28239,4122411239002253147,28239,488.1394958496094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,45,16,16,6,0,571580.0625,19645.390625,4000000,2,0,0,0,0
28240,4122411239002253147,28240,488.1561584472656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,44,16,16,6,0,569304.4375,20143.01953125,4000000,2,0,0,0,0
28246,4122411239002253147,28246,488.2562561035156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,40,16,16,6,0,602453.25,22666.416015625,4000000,2,0,0,0,0
28247,4122411239002253147,28247,488.27294921875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,40,16,16,6,0,602301.875,23173.34375,4000000,2,0,0,0,0
28249,4122411239002253147,28249,488.3063659667969,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,38,16,16,6,0,603064.4375,24265.193359375,4000000,2,0,0,0,0
28251,4122411239002253147,28251,488.3396911621094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,37,16,16,6,0,602984.75,25333.568359375,4000000,2,0,0,0,0
28252,4122411239002253147,28252,488.35638427734375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,36,16,16,6,0,602551.75,25859.0078125,4000000,2,0,0,0,0
28253,4122411239002253147,28253,488.3730773925781,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,36,16,16,6,0,602121.9375,26384.49609375,4000000,2,0,0,0,0
28255,4122411239002253147,28255,488.40643310546875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,34,16,16,6,0,601634.5625,27437.541015625,4000000,2,0,0,0,0
28256,4122411239002253147,28256,488.423095703125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,34,16,16,6,0,601362.625,27992.888671875,4000000,2,0,0,0,0
28257,4122411239002253147,28257,488.43975830078125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,33,16,16,6,0,601052.125,28522.90625,4000000,2,0,0,0,0
28258,4122411239002253147,28258,488.4564208984375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,32,16,16,6,0,600632.8125,29038.11328125,4000000,2,0,0,0,0
28259,4122411239002253147,28259,488.4732360839844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,32,16,16,6,0,600235.9375,29538.84765625,4000000,2,0,0,0,0
